captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,keyRace,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.46562.first,candidates.46562.last,candidates.46562.incumbent,candidates.46562.party,candidates.46562.candidateID,candidates.46562.ballotOrder,candidates.46562.polID,candidates.46562.polNum,candidates.46562.electWon,candidates.49921.first,candidates.49921.last,candidates.49921.party,candidates.49921.candidateID,candidates.49921.ballotOrder,candidates.49921.polID,candidates.49921.polNum,candidates.49921.electWon,candidates.50883.first,candidates.50883.last,candidates.50883.abbrv,candidates.50883.party,candidates.50883.candidateID,candidates.50883.ballotOrder,candidates.50883.polID,candidates.50883.polNum,candidates.50883.electWon,candidates.50884.first,candidates.50884.last,candidates.50884.abbrv,candidates.50884.party,candidates.50884.candidateID,candidates.50884.ballotOrder,candidates.50884.polID,candidates.50884.polNum,candidates.50884.electWon,candidates.46562.winnerDateTime,isCertified
1668098756,2022-11-10 10:45:56 -0600,d5d9aaaefe4ede135aeccd2916efb2914cab932a,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,618000,99,602130,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1668100485,2022-11-10 11:14:45 -0600,9333f6ef983289c2ef1261b82a93ffb1509468be,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,618000,99,602322,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1668102214,2022-11-10 11:43:34 -0600,df717311675af9c1d8562b09f71e37fbb88a3d7b,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,618000,99,603738,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1668102721,2022-11-10 11:52:01 -0600,c5dd4fde0a473cdb1664d63393af24c86d2f826d,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,618000,99,604108,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1668102763,2022-11-10 11:52:43 -0600,7e3458683741eae1d25cd1ac6cabdda6864b76fb,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,618000,99,603738,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1668102930,2022-11-10 11:55:30 -0600,0031dc649e2619c71b63cd61328ee789eee10972,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,618000,99,604108,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1668102973,2022-11-10 11:56:13 -0600,f6b2b110c54a1c13c0d8a24d9a65b4c0f7c6962c,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,618000,99,603738,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1668103016,2022-11-10 11:56:56 -0600,fc09b19265d3dc137629dc74188e3b07d7255f15,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,618000,99,604108,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1668103056,2022-11-10 11:57:36 -0600,5b2b5b5ca4ef1d206d3b733ae46634322f5ca428,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,618000,99,606575,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1668103865,2022-11-10 12:11:05 -0600,898049d3a9fe92ac268bac1d826f2d9de0ddc269,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,618000,99,615916,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1668104737,2022-11-10 12:25:37 -0600,dbdbf574ab0d02519d0c12051f185c75cbb2430c,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,618000,99,615917,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1668107328,2022-11-10 13:08:48 -0600,f01085d79974d6d111c9eb08da5fa48947a4c6ba,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,618000,99,615919,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1668178082,2022-11-11 08:48:02 -0600,95710441fb832379db3fb23075e7364b575b5767,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,618000,99,615972,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1668181195,2022-11-11 09:39:55 -0600,69ee763cefb8063ab19b480e468a7fc03260b4a4,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,618000,99,616059,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1668698309,2022-11-17 09:18:29 -0600,f1087d33ab4ec52ce758e8bb1f5dfce7e31dbee8,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,618000,99,617636,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1669050562,2022-11-21 11:09:22 -0600,17f34a627ecff77ac590d2c600c20176df504cbf,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,618000,99,617631,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1669066182,2022-11-21 15:29:42 -0600,cfcd2e3d31be9f62a1930bf5b26ced4f96385acb,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,618000,99,617626,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1669067643,2022-11-21 15:54:03 -0600,2e0edf71dc901809a8c21b8c92d58e825f9acd8c,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,618000,99,618618,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1669068997,2022-11-21 16:16:37 -0600,cbf255c3fec71a9d45aa6b44e20c01833bf0c83c,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,618000,99,617626,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1669070270,2022-11-21 16:37:50 -0600,0ac3eeef39ce11464454a73c3cb66faf09648c5d,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,618000,99,617628,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1669071068,2022-11-21 16:51:08 -0600,2a10bd18047a1b25a86708466d1f4cb5f27cdf9b,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,618000,99,616849,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,
1669139219,2022-11-22 11:46:59 -0600,8eefaede826e1515ff86efe3695ce3c599d29489,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,618000,99,616797,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,False
1669143792,2022-11-22 13:03:12 -0600,322603f40ce8e933455fd900c8515d27a35c00c4,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,618000,99,616799,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,False
1669148551,2022-11-22 14:22:31 -0600,b8ca51eb80c1766e986ac59affe50c5de1a2d3ea,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,G,Governor,Chris,Sununu,GOP,46562,65779,38532,True,True,True,618000,99,616779,869863,True,20221108NH30005,2022-11-08,NH,46562,Chris,Sununu,True,GOP,46562,4,65779,38532,0,Tom,Sherman,Dem,49921,3,71493,39207,0,Karlyn,Borysenko,Borysenk,Lib,50883,1,71804,41516,0,Kelly,Halldorson,Halldrsn,Lib,50884,2,71805,41517,0,2022-11-09T01:32:25.485Z,False
