captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,officeID,officeName,description,national,state,keyRace,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.14399.last,candidates.14399.party,candidates.14399.candidateID,candidates.14399.ballotOrder,candidates.14399.polID,candidates.14399.polNum,candidates.14399.electWon,candidates.14400.last,candidates.14400.party,candidates.14400.candidateID,candidates.14400.ballotOrder,candidates.14400.polID,candidates.14400.polNum,candidates.14400.electWon,raceCallStatus,candidates.14400.winnerDateTime
1668014768,2022-11-09 11:26:08 -0600,9ffc273adbb3a83519417aa9a3840515f35f0e97,AR-20221108_Eday80,4,Ballot Issue,G,Active Tabulation,I,Issue,"License, regulate, tax",True,True,True,4 - Legalize Cannabis,1,968000,99,888962,1765681,True,20221108AR6891,2022-11-08,AR,For,Yes,14399,1,2,8190,0,Against,No,14400,2,3,8191,0,Called,2022-11-09T05:25:36.407Z
1668026605,2022-11-09 14:43:25 -0600,c2af8f5266cb5ce987782ab9237c92c6f382583a,AR-20221108_Eday80,4,Ballot Issue,G,Active Tabulation,I,Issue,"License, regulate, tax",True,True,True,4 - Legalize Cannabis,1,907104,99,888962,1765681,True,20221108AR6891,2022-11-08,AR,For,Yes,14399,1,2,8190,0,Against,No,14400,2,3,8191,0,Called,2022-11-09T05:25:36.407Z
1668049387,2022-11-09 21:03:07 -0600,89aeecd39fe47dba2a6f81615ec8a7a12a6c9a4d,AR-20221108_Eday80,4,Ballot Issue,G,Active Tabulation,I,Issue,"License, regulate, tax",True,True,True,4 - Legalize Cannabis,1,897941,99,888962,1765681,True,20221108AR6891,2022-11-08,AR,For,Yes,14399,1,2,8190,0,Against,No,14400,2,3,8191,0,Called,2022-11-09T05:25:36.407Z
1668097327,2022-11-10 10:22:07 -0600,e1df468a5df1721b6fb971b6d74e2a8c3fe71924,AR-20221108_Eday80,4,Ballot Issue,G,Active Tabulation,I,Issue,"License, regulate, tax",True,True,True,4 - Legalize Cannabis,1,897941,99,889425,1765681,True,20221108AR6891,2022-11-08,AR,For,Yes,14399,1,2,8190,0,Against,No,14400,2,3,8191,0,Called,2022-11-09T05:25:36.407Z
1668098252,2022-11-10 10:37:32 -0600,29b0cff0428a1a49fe958cc35d18c3fdcf253324,AR-20221108_Eday80,4,Ballot Issue,G,Active Tabulation,I,Issue,"License, regulate, tax",True,True,True,4 - Legalize Cannabis,1,897941,99,891691,1765681,True,20221108AR6891,2022-11-08,AR,For,Yes,14399,1,2,8190,0,Against,No,14400,2,3,8191,0,Called,2022-11-09T05:25:36.407Z
1668100143,2022-11-10 11:09:03 -0600,891ed0b62ceeec7dc999d4c825d55728ebff0003,AR-20221108_Eday80,4,Ballot Issue,G,Active Tabulation,I,Issue,"License, regulate, tax",True,True,True,4 - Legalize Cannabis,1,897941,99,892180,1765681,True,20221108AR6891,2022-11-08,AR,For,Yes,14399,1,2,8190,0,Against,No,14400,2,3,8191,0,Called,2022-11-09T05:25:36.407Z
1668126081,2022-11-10 18:21:21 -0600,c9aee3eda5bc8d7123c283718ece10c9b96c1c90,AR-20221108_Eday80,4,Ballot Issue,G,Active Tabulation,I,Issue,"License, regulate, tax",True,True,True,4 - Legalize Cannabis,1,901192,99,892180,1765681,True,20221108AR6891,2022-11-08,AR,For,Yes,14399,1,2,8190,0,Against,No,14400,2,3,8191,0,Called,2022-11-09T05:25:36.407Z
1668126123,2022-11-10 18:22:03 -0600,037a3bcde07d0b07830cceacd78f100f6c2f6257,AR-20221108_Eday80,4,Ballot Issue,G,Active Tabulation,I,Issue,"License, regulate, tax",True,True,True,4 - Legalize Cannabis,1,897941,99,892180,1765681,True,20221108AR6891,2022-11-08,AR,For,Yes,14399,1,2,8190,0,Against,No,14400,2,3,8191,0,Called,2022-11-09T05:25:36.407Z
1668126165,2022-11-10 18:22:45 -0600,05bd49f53c07a1d7a197101da313af5173114796,AR-20221108_Eday80,4,Ballot Issue,G,Active Tabulation,I,Issue,"License, regulate, tax",True,True,True,4 - Legalize Cannabis,1,901192,99,892180,1765681,True,20221108AR6891,2022-11-08,AR,For,Yes,14399,1,2,8190,0,Against,No,14400,2,3,8191,0,Called,2022-11-09T05:25:36.407Z
1668176320,2022-11-11 08:18:40 -0600,9d881b6274fa5985cd834801111274596d9f754e,AR-20221108_Eday80,4,Ballot Issue,G,Active Tabulation,I,Issue,"License, regulate, tax",True,True,True,4 - Legalize Cannabis,1,901192,99,894324,1765681,True,20221108AR6891,2022-11-08,AR,For,Yes,14399,1,2,8190,0,Against,No,14400,2,3,8191,0,Called,2022-11-09T05:25:36.407Z
1668176360,2022-11-11 08:19:20 -0600,c7501df3af80c6dcec3bf43a857e165139e69d2f,AR-20221108_Eday80,4,Ballot Issue,G,Active Tabulation,I,Issue,"License, regulate, tax",True,True,True,4 - Legalize Cannabis,1,901192,99,892180,1765681,True,20221108AR6891,2022-11-08,AR,For,Yes,14399,1,2,8190,0,Against,No,14400,2,3,8191,0,Called,2022-11-09T05:25:36.407Z
1668176399,2022-11-11 08:19:59 -0600,83d292979c39ddfdd16b39f4554ad11c3fcba29c,AR-20221108_Eday80,4,Ballot Issue,G,Active Tabulation,I,Issue,"License, regulate, tax",True,True,True,4 - Legalize Cannabis,1,901192,99,894324,1765681,True,20221108AR6891,2022-11-08,AR,For,Yes,14399,1,2,8190,0,Against,No,14400,2,3,8191,0,Called,2022-11-09T05:25:36.407Z
1668177160,2022-11-11 08:32:40 -0600,79bff6fd186483204b9adef1b69deaeff7954b20,AR-20221108_Eday80,4,Ballot Issue,G,Active Tabulation,I,Issue,"License, regulate, tax",True,True,True,4 - Legalize Cannabis,1,901192,99,894354,1765681,True,20221108AR6891,2022-11-08,AR,For,Yes,14399,1,2,8190,0,Against,No,14400,2,3,8191,0,Called,2022-11-09T05:25:36.407Z
1668523791,2022-11-15 08:49:51 -0600,a42fbda73e0f6fb9175e14b68207bdddfef199ed,AR-20221108_Eday80,4,Ballot Issue,G,Gathering Certified Results,I,Issue,"License, regulate, tax",True,True,True,4 - Legalize Cannabis,1,901192,99,894489,1765681,True,20221108AR6891,2022-11-08,AR,For,Yes,14399,1,2,8190,0,Against,No,14400,2,3,8191,0,Called,2022-11-09T05:25:36.407Z
1668541285,2022-11-15 13:41:25 -0600,b48ca172cc0e6c4751c006cf329d367ddd1367ed,AR-20221108_Eday80,4,Ballot Issue,G,Gathering Certified Results,I,Issue,"License, regulate, tax",True,True,True,4 - Legalize Cannabis,1,901192,99,894510,1765681,True,20221108AR6891,2022-11-08,AR,For,Yes,14399,1,2,8190,0,Against,No,14400,2,3,8191,0,Called,2022-11-09T05:25:36.407Z
1668612652,2022-11-16 09:30:52 -0600,33e07faea63f3a77a8b7b2b5080fb0824357420d,AR-20221108_Eday80,4,Ballot Issue,G,Gathering Certified Results,I,Issue,"License, regulate, tax",True,True,True,4 - Legalize Cannabis,1,901192,99,894570,1765681,True,20221108AR6891,2022-11-08,AR,For,Yes,14399,1,2,8190,0,Against,No,14400,2,3,8191,0,Called,2022-11-09T05:25:36.407Z
1668701879,2022-11-17 10:17:59 -0600,b1be77ed8943de11a039ef20b0e53d892919fad4,AR-20221108_Eday80,4,Ballot Issue,G,Gathering Certified Results,I,Issue,"License, regulate, tax",True,True,True,4 - Legalize Cannabis,1,55191,100,894570,1765681,True,20221108AR6891,2022-11-08,AR,For,Yes,14399,1,2,8190,0,Against,No,14400,2,3,8191,0,Called,2022-11-09T05:25:36.407Z
1668703021,2022-11-17 10:37:01 -0600,6d8da5722d96149d53cadede7c99d4ff90a8c26c,AR-20221108_Eday80,4,Ballot Issue,G,Gathering Certified Results,I,Issue,"License, regulate, tax",True,True,True,4 - Legalize Cannabis,1,903606,100,894570,1765681,True,20221108AR6891,2022-11-08,AR,For,Yes,14399,1,2,8190,0,Against,No,14400,2,3,8191,0,Called,2022-11-09T05:25:36.407Z
