captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.1.colorIndex
1668532642,2022-11-15 11:17:22 -0600,89e662ca9dd8ad738b6dcbaf000c824b0ec6dafb,20221108CO6615,live,98.89,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-15T17:16:56.746Z,486,491,98.98,13484,162040,50.17,13883,160918,49.83,326574,99,322958,1123403,439,486,1.0,0.0
1668532818,2022-11-15 11:20:18 -0600,d686cecccbca2bb3f9b29be8037854087295c140,20221108CO6615,live,98.85,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-15T17:19:52.551Z,485,491,98.78,13484,162040,50.17,13883,160918,49.83,326729,99,322958,1123403,439,485,1.0,0.0
1668533148,2022-11-15 11:25:48 -0600,655254ee728b7cfb0258cda651d7f6d46ce10355,20221108CO6615,live,98.86,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-15T17:25:28.648Z,485,491,98.78,13484,162040,50.17,13883,160918,49.83,326688,99,322958,1123403,439,485,1.0,0.0
1668533445,2022-11-15 11:30:45 -0600,7778b5c4b363b6c9bf65a3e5c24af57f58d78c52,20221108CO6615,live,98.86,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-15T17:30:26.472Z,485,491,98.78,13484,162040,50.17,13883,160918,49.83,326695,99,322958,1123403,439,485,1.0,0.0
1668533774,2022-11-15 11:36:14 -0600,1714420469367283c24130562f40928d91ba52cc,20221108CO6615,live,98.77,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-15T17:35:53.542Z,485,491,98.78,13484,162040,50.17,13883,160918,49.83,326968,99,322958,1123403,439,485,1.0,0.0
1668534040,2022-11-15 11:40:40 -0600,335ffd0899c4df99bfc855a03c16adb42e0eaebf,20221108CO6615,live,98.77,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-15T17:40:15.152Z,485,491,98.78,13484,162040,50.17,13883,160918,49.83,326964,99,322958,1123403,439,485,1.0,0.0
1668534511,2022-11-15 11:48:31 -0600,30c1d4443e13bda8cec537b08be6d7f1672f9dba,20221108CO6615,live,98.77,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-15T17:48:12.647Z,485,491,98.78,13484,162040,50.17,13883,160918,49.83,326969,99,322958,1123403,439,485,1.0,0.0
1668534917,2022-11-15 11:55:17 -0600,fea2645fac14d7d7321a86dbcb5a614197bc5d9d,20221108CO6615,live,98.78,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-15T17:54:54.662Z,485,491,98.78,13484,162040,50.17,13883,160918,49.83,326931,99,322958,1123403,439,485,1.0,0.0
1668535054,2022-11-15 11:57:34 -0600,2437784735c26f77bb236c870086097fc03bae0e,20221108CO6615,live,98.76,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-15T17:56:52.161Z,485,491,98.78,13484,162040,50.17,13883,160918,49.83,327008,99,322958,1123403,439,485,1.0,0.0
1668535144,2022-11-15 11:59:04 -0600,4730cf24de6968fe20749a3bd0a59a9af4c815aa,20221108CO6615,live,98.73,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-15T17:58:46.597Z,485,491,98.78,13484,162040,50.17,13883,160918,49.83,327099,99,322958,1123403,439,485,1.0,0.0
1668535501,2022-11-15 12:05:01 -0600,10f889ac07079fc05c0f7764ce8060e0fa2695bd,20221108CO6615,live,98.74,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-15T18:04:38.006Z,485,491,98.78,13484,162040,50.17,13883,160918,49.83,327074,99,322958,1123403,439,485,1.0,0.0
1668537077,2022-11-15 12:31:17 -0600,e1855643d6c45d5ed5919fd06ce04d54d6f4e960,20221108CO6615,live,98.75,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-15T18:29:28.495Z,485,491,98.78,13484,162040,50.17,13883,160918,49.83,327062,99,322958,1123403,439,485,1.0,0.0
1668537089,2022-11-15 12:31:29 -0600,371101bb7301ad5588a65ed86cce26eb4a3ea79c,20221108CO6615,live,98.74,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-15T18:31:11.181Z,485,491,98.78,13484,162040,50.17,13883,160918,49.83,327076,99,322958,1123403,439,485,1.0,0.0
1668537313,2022-11-15 12:35:13 -0600,4dda253f8610f51ea3d256733ebf4b6efad7ae90,20221108CO6615,live,98.73,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-15T18:34:55.080Z,485,491,98.78,13484,162040,50.17,13883,160918,49.83,327115,99,322958,1123403,439,485,1.0,0.0
1668537488,2022-11-15 12:38:08 -0600,fc557303e730ba851281109fce39a3a092af3957,20221108CO6615,live,98.73,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-15T18:37:41.312Z,485,491,98.78,13484,162040,50.17,13883,160918,49.83,327109,99,322958,1123403,439,485,1.0,0.0
1668537647,2022-11-15 12:40:47 -0600,f62570a2c3b58e6fadc73cc779fb4443edfa8d83,20221108CO6615,live,98.63,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-15T18:40:30.154Z,484,491,98.57,13484,162040,50.17,13883,160918,49.83,327447,99,322958,1123403,439,484,1.0,0.0
1668538495,2022-11-15 12:54:55 -0600,9957a03f80fcc2a1fa1ffeb74a5aa5b2e4823e3a,20221108CO6615,live,98.61,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-15T18:54:35.799Z,484,491,98.57,13484,162040,50.17,13883,160918,49.83,327500,99,322958,1123403,439,484,1.0,0.0
1668703125,2022-11-17 10:38:45 -0600,afc015916a3f5a8eec19a44864602dcec84c8def,20221108CO6615,live,98.62,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-17T16:38:23.647Z,484,491,98.57,13484,162051,50.17,13883,160933,49.83,327500,99,322984,1123403,439,484,1.0,0.0
1668703434,2022-11-17 10:43:54 -0600,5eec6c55fb3a1ef68574464fd6527a3cab580640,20221108CO6615,live,98.62,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-17T16:43:32.502Z,484,491,98.57,13484,162051,50.17,13883,160933,49.83,327501,99,322984,1123403,439,484,1.0,0.0
1668703740,2022-11-17 10:49:00 -0600,8e564861f8c5d842e36e37991e2ac5fc558c9203,20221108CO6615,live,98.64,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-17T16:48:40.661Z,484,491,98.57,13484,162078,50.17,13883,160975,49.83,327501,99,323053,1123403,440,484,1.0,0.0
1668704304,2022-11-17 10:58:24 -0600,a5a875c38dc36b142dfca4e4e84fcead00ee1fe3,20221108CO6615,live,98.64,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-17T16:52:57.544Z,484,491,98.57,13484,162078,50.17,13883,160975,49.83,327523,99,323053,1123403,440,484,1.0,0.0
1668707318,2022-11-17 11:48:38 -0600,c6bb9cf8c7c0373a5d1b09326a7a546fa247fc8b,20221108CO6615,live,98.64,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-17T17:48:22.220Z,484,491,98.57,13484,162078,50.17,13883,160975,49.83,327523,99,323053,1123403,440,484,1.0,0.0
1668707365,2022-11-17 11:49:25 -0600,4e318b2f958be8389c8a0352b27fcb07f4404705,20221108CO6615,live,98.67,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-17T17:49:10.878Z,484,491,98.57,13484,162133,50.17,13883,161025,49.83,327523,99,323158,1123403,432,484,1.0,0.0
1668707393,2022-11-17 11:49:53 -0600,90ca4979d1666fafcf0a0951ddd572a5de4a5f7f,20221108CO6615,live,98.66,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-17T17:49:34.572Z,484,491,98.57,13484,162133,50.17,13883,161025,49.83,327538,99,323158,1123403,432,484,1.0,0.0
1668707455,2022-11-17 11:50:55 -0600,1a573a564f029fdd0ee89c298bf4bbd8709a7aa0,20221108CO6615,live,98.67,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-17T17:50:37.607Z,484,491,98.57,13484,162147,50.17,13883,161041,49.83,327538,99,323188,1123403,432,484,1.0,0.0
1668707559,2022-11-17 11:52:39 -0600,d25414c0117067ac420a7dfe68280d914456a1a6,20221108CO6615,live,98.67,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-17T17:52:16.801Z,484,491,98.57,13484,162147,50.17,13883,161041,49.83,327538,99,323188,1123403,441,484,1.0,0.0
1668707576,2022-11-17 11:52:56 -0600,3cee9aedd34096f58bf06ea83cdaa85456b6f3f8,20221108CO6615,live,98.67,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-17T17:52:38.802Z,484,491,98.57,13484,162147,50.17,13883,161041,49.83,327538,99,323188,1123403,441,484,1.0,0.0
1668707680,2022-11-17 11:54:40 -0600,c4e79c6f0b3a8fee5f3b4a32633ab70c08d0c56e,20221108CO6615,live,98.67,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-17T17:54:20.433Z,484,491,98.57,13484,162147,50.17,13883,161041,49.83,327549,99,323188,1123403,441,484,1.0,0.0
1668709074,2022-11-17 12:17:54 -0600,669f6425d9b6ab3bb24b8fc84067325cb8c79ca9,20221108CO6615,live,98.69,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-17T18:17:25.715Z,485,491,98.78,13484,162175,50.17,13883,161078,49.83,327549,99,323253,1123403,442,485,1.0,0.0
1668710437,2022-11-17 12:40:37 -0600,c99caadf48c5406ad541fde68f655d67b780ffed,20221108CO6615,live,98.69,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-17T18:40:16.285Z,485,491,98.78,13484,162175,50.17,13883,161078,49.83,327549,99,323253,1123403,442,485,1.0,0.0
1668713517,2022-11-17 13:31:57 -0600,a86a579fd5d0b36bb7c9a2df7faf5e9d1e14b1d1,20221108CO6615,live,98.7,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-17T19:31:39.571Z,485,491,98.78,13484,162188,50.17,13883,161100,49.83,327549,99,323288,1123403,443,485,1.0,0.0
1668713638,2022-11-17 13:33:58 -0600,b8f2f2cfdce4ba8abfef09be76e09275c0b78fc0,20221108CO6615,live,98.71,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-17T19:33:41.155Z,485,491,98.78,13484,162207,50.17,13883,161112,49.83,327549,99,323319,1123403,444,485,1.0,0.0
1668714020,2022-11-17 13:40:20 -0600,4cc06564770f8f39a447e93afaea6784be10a30c,20221108CO6615,live,98.7,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-17T19:40:05.217Z,485,491,98.78,13484,162207,50.17,13883,161112,49.83,327578,99,323319,1123403,444,485,1.0,0.0
1668714202,2022-11-17 13:43:22 -0600,44a2b6339885800c560ada37c8aaa9d116740bf3,20221108CO6615,live,98.7,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-17T19:42:59.797Z,485,491,98.78,13484,162207,50.17,13883,161112,49.83,327580,99,323319,1123403,444,485,1.0,0.0
1668715258,2022-11-17 14:00:58 -0600,e5a53b8e9dd5328e4da9aeb88a1485542248cd8c,20221108CO6615,live,98.72,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-17T20:00:30.975Z,485,491,98.78,13484,162228,50.17,13883,161153,49.83,327580,99,323381,1123403,444,485,1.0,0.0
1668715421,2022-11-17 14:03:41 -0600,d6e4829bf559236fb7c37cfd4f00a52087c85b83,20221108CO6615,live,98.72,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-17T20:03:19.984Z,485,491,98.78,13484,162228,50.17,13883,161153,49.83,327581,99,323381,1123403,444,485,1.0,0.0
1668716492,2022-11-17 14:21:32 -0600,fcfc5b0329033c8c7229b094ba471650c1418498,20221108CO6615,live,98.72,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-17T20:21:05.157Z,485,491,98.78,13484,162231,50.17,13883,161162,49.83,327581,99,323393,1123403,444,485,1.0,0.0
1668716893,2022-11-17 14:28:13 -0600,f0a6d48c5e8f256ab85a50fc72fe24bd5e4f70a2,20221108CO6615,live,98.72,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-17T20:27:52.909Z,485,491,98.78,13484,162231,50.17,13883,161162,49.83,327582,99,323393,1123403,444,485,1.0,0.0
1668717602,2022-11-17 14:40:02 -0600,76a2b27f272e48704878d9863a86e700e1d83396,20221108CO6615,live,98.74,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-17T20:39:39.396Z,485,491,98.78,13484,162246,50.16,13883,161196,49.84,327582,99,323442,1123403,444,485,1.0,0.0
1668717744,2022-11-17 14:42:24 -0600,d8d797b3adaebf3bc09b6e4259559f6275a4a296,20221108CO6615,live,98.73,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-17T20:42:07.089Z,485,491,98.78,13484,162246,50.16,13883,161196,49.84,327592,99,323442,1123403,444,485,1.0,0.0
1668718828,2022-11-17 15:00:28 -0600,d9f43950bb4ee3854c2da7e146d80452638a5277,20221108CO6615,live,98.83,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-17T21:00:12.933Z,485,491,98.78,13484,162452,50.18,13883,161314,49.82,327592,99,323766,1123403,445,485,1.0,0.0
1668719270,2022-11-17 15:07:50 -0600,a1d6cd1ab1fe86918df8a49cc5b00cd3d5ba6ca8,20221108CO6615,live,99.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-17T21:06:30.881Z,486,491,98.98,13484,162645,50.15,13883,161701,49.85,327592,99,324346,1123403,446,486,1.0,0.0
1668719340,2022-11-17 15:09:00 -0600,4840473e8ba6691e5af98924c4175466acbf572d,20221108CO6615,live,99.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-17T21:08:33.249Z,486,491,98.98,13484,162645,50.15,13883,161701,49.85,327592,99,324346,1123403,446,486,1.0,0.0
1668719583,2022-11-17 15:13:03 -0600,c5cae0362d2b659c1e69c3be03590efdb0236f04,20221108CO6615,live,99.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-17T21:12:47.532Z,486,491,98.98,13484,162784,50.13,13883,161945,49.87,327592,99,324729,1123403,446,486,1.0,0.0
1668719754,2022-11-17 15:15:54 -0600,74c12faa9f4f0b82fe55db52b639eb1df7cd4280,20221108CO6615,live,99.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-17T21:15:34.349Z,486,491,98.98,13484,162784,50.13,13883,161945,49.87,327656,99,324729,1123403,446,486,1.0,0.0
1668719870,2022-11-17 15:17:50 -0600,0bba6bb88ad06adacb2d14f6959083743e156d21,20221108CO6615,live,99.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-17T21:17:29.385Z,486,491,98.98,13484,162784,50.13,13883,161945,49.87,327800,99,324729,1123403,446,486,1.0,0.0
1668719910,2022-11-17 15:18:30 -0600,8e092ae938bb99e1db47743f3e53fa07d258c3fc,20221108CO6615,live,99.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-17T21:18:09.309Z,486,491,98.98,13484,162784,50.13,13883,161945,49.87,327815,99,324729,1123403,446,486,1.0,0.0
1668719962,2022-11-17 15:19:22 -0600,4db3a0c093830eb802c96ac12f3f8329b8463985,20221108CO6615,live,99.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-17T21:19:10.664Z,486,491,98.98,13484,162784,50.13,13883,161945,49.87,327844,99,324729,1123403,446,486,1.0,0.0
1668720409,2022-11-17 15:26:49 -0600,47f3c57386a3ad549eee5238a89506a5e4c608e7,20221108CO6615,live,99.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-17T21:26:36.214Z,486,491,98.98,13484,162784,50.13,13883,161945,49.87,327823,99,324729,1123403,446,486,1.0,0.0
1668720443,2022-11-17 15:27:23 -0600,959e0e27850e7015f09b8a5d277cec6cb0e151d9,20221108CO6615,live,99.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-17T21:27:06.475Z,486,491,98.98,13484,162873,50.13,13883,162004,49.87,327823,99,324877,1123403,447,486,1.0,0.0
1668720477,2022-11-17 15:27:57 -0600,1f11e49635bdbe73a02d4ee179b69c03bdfbfaaa,20221108CO6615,live,99.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-17T21:27:33.132Z,486,491,98.98,13484,162873,50.13,13883,162004,49.87,327821,99,324877,1123403,447,486,1.0,0.0
1668720672,2022-11-17 15:31:12 -0600,1fb0a13140c383179a535e33cb282284c7e885cd,20221108CO6615,live,99.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-17T21:30:53.617Z,486,491,98.98,13484,162873,50.13,13883,162004,49.87,327653,99,324877,1123403,447,486,1.0,0.0
1668721432,2022-11-17 15:43:52 -0600,c3fe70ba5f75df1f52fac66efbe18a25d36c9368,20221108CO6615,live,99.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-17T21:43:40.704Z,486,491,98.98,13484,163261,50.11,13883,162538,49.89,327653,99,325799,1123403,449,486,1.0,0.0
1668721682,2022-11-17 15:48:02 -0600,67bb42ee0c068d2dba971c5c2891cfde03bf1669,20221108CO6615,live,99.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-17T21:47:40.757Z,486,491,98.98,13484,163288,50.1,13883,162620,49.9,327653,99,325908,1123403,449,486,1.0,0.0
1668721805,2022-11-17 15:50:05 -0600,414ebfb98cbe07e9accc16729099cc8058b99c87,20221108CO6615,live,99.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-17T21:49:43.235Z,486,491,98.98,13484,163288,50.1,13883,162620,49.9,327654,99,325908,1123403,449,486,1.0,0.0
1668721878,2022-11-17 15:51:18 -0600,3d20e4e86d770da3c23dc75ea6c0b5862ed266ac,20221108CO6615,live,99.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-17T21:51:00.299Z,486,491,98.98,13484,163288,50.1,13883,162620,49.9,327592,99,325908,1123403,449,486,1.0,0.0
1668722117,2022-11-17 15:55:17 -0600,658c1e627ee326dbd6f781e520fd70c1110c49b5,20221108CO6615,live,99.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-17T21:55:00.138Z,486,491,98.98,13484,163288,50.1,13883,162620,49.9,327609,99,325908,1123403,449,486,1.0,0.0
1668722790,2022-11-17 16:06:30 -0600,57681d177cd65152909c65567a9897076548bd8a,20221108CO6615,live,99.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-17T22:06:18.736Z,486,491,98.98,13484,163288,50.1,13883,162620,49.9,327609,99,325908,1123403,449,486,1.0,0.0
1668723262,2022-11-17 16:14:22 -0600,b1dbf762038ec12d9ffc194b2f39626f356f5d72,20221108CO6615,live,99.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-17T22:10:31.437Z,486,491,98.98,13484,163344,50.09,13883,162729,49.91,327609,99,326073,1123403,449,486,1.0,0.0
1668723594,2022-11-17 16:19:54 -0600,40d23fc1641933d972e5bcb6013d48576bc46d5f,20221108CO6615,live,99.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-17T22:19:36.028Z,486,491,98.98,13484,163344,50.09,13883,162729,49.91,327478,99,326073,1123403,449,486,1.0,0.0
1668724781,2022-11-17 16:39:41 -0600,ffcd9f09a0ab12fb93bb1a19a9cd2b3cd7d87bf7,20221108CO6615,live,99.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-17T22:39:13.380Z,486,491,98.98,13484,163702,50.09,13883,163145,49.91,327478,99,326847,1123403,449,486,1.0,0.0
1668724966,2022-11-17 16:42:46 -0600,c75ef6d830a8e9cb9fd7dcc44c93ae98819479e4,20221108CO6615,live,99.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-17T22:42:23.122Z,486,491,98.98,13484,163702,50.09,13883,163145,49.91,327189,99,326847,1123403,449,486,1.0,0.0
1668725583,2022-11-17 16:53:03 -0600,96c9a5e30cde69c0a7edc649409d78d164c8d84f,20221108CO6615,live,99.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-17T22:50:54.382Z,486,491,98.98,13484,163702,50.09,13883,163145,49.91,327189,99,326847,1123403,449,486,1.0,0.0
1668726511,2022-11-17 17:08:31 -0600,e26ccd78a6bb4833a028629c9d613140e0955628,20221108CO6615,live,99.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-17T23:08:04.532Z,486,491,98.98,13484,163702,50.09,13883,163146,49.91,327189,99,326848,1123403,449,486,1.0,0.0
1668726665,2022-11-17 17:11:05 -0600,021d6c46abc8f05b23b9b9db17190eabcffde415,20221108CO6615,live,99.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-17T23:10:43.239Z,486,491,98.98,13484,163702,50.09,13883,163146,49.91,327190,99,326848,1123403,449,486,1.0,0.0
1668729109,2022-11-17 17:51:49 -0600,de817ddf0e43eb73d17b78059494db6873336dc1,20221108CO6615,live,99.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-17T23:51:26.836Z,486,491,98.98,13484,163733,50.08,13883,163182,49.92,327190,99,326915,1123403,449,486,1.0,0.0
1668729272,2022-11-17 17:54:32 -0600,47cd79f1ce0c2f39d5dbb83c49962f23af267861,20221108CO6615,live,99.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-17T23:53:55.951Z,486,491,98.98,13484,163733,50.08,13883,163182,49.92,327195,99,326915,1123403,449,486,1.0,0.0
1668731739,2022-11-17 18:35:39 -0600,588bc73a225f2cd3ebd21faf159967f810e12372,20221108CO6615,live,99.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-18T00:35:22.622Z,486,491,98.98,13484,163733,50.08,13883,163182,49.92,327195,99,326915,1123403,449,486,1.0,0.0
1668733069,2022-11-17 18:57:49 -0600,1bc2312409f70ce373743a9fd80732ceda9017b2,20221108CO6615,live,99.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-18T00:57:23.314Z,486,491,98.98,13484,163737,50.08,13883,163194,49.92,327195,99,326931,1123403,449,486,1.0,0.0
1668733118,2022-11-17 18:58:38 -0600,f532c4db8590fc3c43f978dc6a0f56a9da60073e,20221108CO6615,live,99.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-18T00:58:02.516Z,486,491,98.98,13484,163737,50.08,13883,163194,49.92,327195,99,326931,1123403,449,486,1.0,0.0
1668733318,2022-11-17 19:01:58 -0600,32539c0ac3b72f95a1eedf5c3eb4ef9abbde40a6,20221108CO6615,live,99.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-18T01:01:38.189Z,486,491,98.98,13484,163737,50.08,13883,163194,49.92,327197,99,326931,1123403,449,486,1.0,0.0
1668733415,2022-11-17 19:03:35 -0600,626062a466fa804e7a7e781271077d811196b9ee,20221108CO6615,live,99.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-18T01:03:14.301Z,486,491,98.98,13484,163737,50.08,13883,163194,49.92,327050,99,326931,1123403,449,486,1.0,0.0
1668734321,2022-11-17 19:18:41 -0600,30c0f6694a65ceb8bd2ec1e63f352bc970058c85,20221108CO6615,live,99.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-18T01:18:19.012Z,486,491,98.98,13484,163737,50.08,13883,163194,49.92,327050,99,326931,1123403,449,486,1.0,0.0
1668734396,2022-11-17 19:19:56 -0600,d9a28e73ac505210fa56fab3f8ccb650b1a13b30,20221108CO6615,live,99.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-18T01:19:38.431Z,486,491,98.98,13484,163737,50.08,13883,163194,49.92,327120,99,326931,1123403,449,486,1.0,0.0
1668735482,2022-11-17 19:38:02 -0600,77beaf68b47337ff5cc159f8d4de02715a265d07,20221108CO6615,live,99.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-18T01:37:38.428Z,486,491,98.98,13484,163737,50.08,13883,163194,49.92,327148,99,326931,1123403,449,486,1.0,0.0
1668735817,2022-11-17 19:43:37 -0600,5308be7ee263beb43f9f815c3c6004c8da248703,20221108CO6615,live,99.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-18T01:40:59.537Z,486,491,98.98,13484,163737,50.08,13883,163194,49.92,327197,99,326931,1123403,449,486,1.0,0.0
1668735871,2022-11-17 19:44:31 -0600,73b30b384ed7b9a594d8829cbfe437707d2fa391,20221108CO6615,live,99.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-18T01:44:11.193Z,486,491,98.98,13484,163737,50.08,13883,163194,49.92,327197,99,326931,1123403,449,486,1.0,0.0
1668735915,2022-11-17 19:45:15 -0600,32ef737ca5ecbfd32ffb9b18c87f8e6c03fa6b1d,20221108CO6615,live,99.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-18T01:44:59.208Z,486,491,98.98,13484,163758,50.08,13883,163207,49.92,327197,99,326965,1123403,436,486,1.0,0.0
1668736099,2022-11-17 19:48:19 -0600,40691fc43e47328cf8ec646f90c4b368c388e47d,20221108CO6615,live,99.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-18T01:47:58.858Z,486,491,98.98,13484,163758,50.08,13883,163207,49.92,327197,99,326965,1123403,436,486,1.0,0.0
1668736305,2022-11-17 19:51:45 -0600,d1753062cc56f36692355dcf651ac2eb78d7e4ae,20221108CO6615,live,99.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-18T01:51:21.139Z,486,491,98.98,13484,163758,50.08,13883,163207,49.92,327139,99,326965,1123403,436,486,1.0,0.0
1668736959,2022-11-17 20:02:39 -0600,ecf98293df08a006b1c5461a00d916a850b45fce,20221108CO6615,live,99.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-18T02:02:21.999Z,486,491,98.98,13484,163758,50.08,13883,163207,49.92,327139,99,326965,1123403,436,486,1.0,0.0
1668742103,2022-11-17 21:28:23 -0600,2c1f22e6a330f66ae703017573a860ad26d16dd8,20221108CO6615,live,99.0,CO,Colorado,6,1,2022-11-09T02:00:00.000Z,state,0,2022-11-18T03:27:54.637Z,486,491,98.98,13484,163758,50.08,13883,163207,49.92,327139,99,326965,1123403,436,486,1.0,0.0
