captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,keyRace,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.22855.first,candidates.22855.last,candidates.22855.incumbent,candidates.22855.party,candidates.22855.candidateID,candidates.22855.ballotOrder,candidates.22855.polID,candidates.22855.polNum,candidates.22855.electWon,candidates.23714.first,candidates.23714.last,candidates.23714.party,candidates.23714.candidateID,candidates.23714.ballotOrder,candidates.23714.polID,candidates.23714.polNum,candidates.23714.electWon,candidates.23986.first,candidates.23986.last,candidates.23986.party,candidates.23986.candidateID,candidates.23986.ballotOrder,candidates.23986.polID,candidates.23986.polNum,candidates.23986.electWon,candidates.22855.winnerDateTime
1668114285,2022-11-10 15:04:45 -0600,b34a84c696b96bc6d033076ba5dfd909a778f59a,IA-20221108_Eday80,16,General,G,Active Tabulation,Called,G,Governor,Kim,Reynolds,GOP,22855,66095,18250,True,True,True,1228876,99,1219306,2174435,True,20221108IA17076,2022-11-08,IA,22855,Kim,Reynolds,True,GOP,22855,1,66095,18250,0,Deidre,DeJear,Dem,23714,2,70411,19038,0,Rick,Stewart,Lib,23986,3,64430,18826,0,2022-11-09T02:00:06.798Z
1668117655,2022-11-10 16:00:55 -0600,ff00c779c558551c31c4fb1faf3d3579087d0301,IA-20221108_Eday80,16,General,G,Active Tabulation,Called,G,Governor,Kim,Reynolds,GOP,22855,66095,18250,True,True,True,1228876,99,1220132,2174435,True,20221108IA17076,2022-11-08,IA,22855,Kim,Reynolds,True,GOP,22855,1,66095,18250,0,Deidre,DeJear,Dem,23714,2,70411,19038,0,Rick,Stewart,Lib,23986,3,64430,18826,0,2022-11-09T02:00:06.798Z
1668117697,2022-11-10 16:01:37 -0600,e0dffa1854409778e393f870ac6c02677069a733,IA-20221108_Eday80,16,General,G,Active Tabulation,Called,G,Governor,Kim,Reynolds,GOP,22855,66095,18250,True,True,True,1228876,99,1219306,2174435,True,20221108IA17076,2022-11-08,IA,22855,Kim,Reynolds,True,GOP,22855,1,66095,18250,0,Deidre,DeJear,Dem,23714,2,70411,19038,0,Rick,Stewart,Lib,23986,3,64430,18826,0,2022-11-09T02:00:06.798Z
1668117740,2022-11-10 16:02:20 -0600,1daa5286d3da6a4296b0f892074111e01cbe20d1,IA-20221108_Eday80,16,General,G,Active Tabulation,Called,G,Governor,Kim,Reynolds,GOP,22855,66095,18250,True,True,True,1228876,99,1220132,2174435,True,20221108IA17076,2022-11-08,IA,22855,Kim,Reynolds,True,GOP,22855,1,66095,18250,0,Deidre,DeJear,Dem,23714,2,70411,19038,0,Rick,Stewart,Lib,23986,3,64430,18826,0,2022-11-09T02:00:06.798Z
1668184423,2022-11-11 10:33:43 -0600,0ed8ec1ff175398053045e86b35836ed8dddd412,IA-20221108_Eday80,16,General,G,Active Tabulation,Called,G,Governor,Kim,Reynolds,GOP,22855,66095,18250,True,True,True,1228876,99,1220147,2174435,True,20221108IA17076,2022-11-08,IA,22855,Kim,Reynolds,True,GOP,22855,1,66095,18250,0,Deidre,DeJear,Dem,23714,2,70411,19038,0,Rick,Stewart,Lib,23986,3,64430,18826,0,2022-11-09T02:00:06.798Z
1668463824,2022-11-14 16:10:24 -0600,62d68471a709e7b5e35d50ff3220aeade2c56966,IA-20221108_Eday80,16,General,G,Gathering Certified Results,Called,G,Governor,Kim,Reynolds,GOP,22855,66095,18250,True,True,True,1228876,99,1220281,2174435,True,20221108IA17076,2022-11-08,IA,22855,Kim,Reynolds,True,GOP,22855,1,66095,18250,0,Deidre,DeJear,Dem,23714,2,70411,19038,0,Rick,Stewart,Lib,23986,3,64430,18826,0,2022-11-09T02:00:06.798Z
1668527677,2022-11-15 09:54:37 -0600,422f16616990e40f5f96ebdf53bd63a7cce06d3f,IA-20221108_Eday80,16,General,G,Gathering Certified Results,Called,G,Governor,Kim,Reynolds,GOP,22855,66095,18250,True,True,True,1228876,99,1220332,2174435,True,20221108IA17076,2022-11-08,IA,22855,Kim,Reynolds,True,GOP,22855,1,66095,18250,0,Deidre,DeJear,Dem,23714,2,70411,19038,0,Rick,Stewart,Lib,23986,3,64430,18826,0,2022-11-09T02:00:06.798Z
1668544298,2022-11-15 14:31:38 -0600,326e1208393e7a0a94cf59cfadc255fd88c55725,IA-20221108_Eday80,16,General,G,Gathering Certified Results,Called,G,Governor,Kim,Reynolds,GOP,22855,66095,18250,True,True,True,1228876,99,1220385,2174435,True,20221108IA17076,2022-11-08,IA,22855,Kim,Reynolds,True,GOP,22855,1,66095,18250,0,Deidre,DeJear,Dem,23714,2,70411,19038,0,Rick,Stewart,Lib,23986,3,64430,18826,0,2022-11-09T02:00:06.798Z
1668551887,2022-11-15 16:38:07 -0600,258859da084dcd0c779bfb8aa24e676410d7ad30,IA-20221108_Eday80,16,General,G,Gathering Certified Results,Called,G,Governor,Kim,Reynolds,GOP,22855,66095,18250,True,True,True,1228876,99,1220395,2174435,True,20221108IA17076,2022-11-08,IA,22855,Kim,Reynolds,True,GOP,22855,1,66095,18250,0,Deidre,DeJear,Dem,23714,2,70411,19038,0,Rick,Stewart,Lib,23986,3,64430,18826,0,2022-11-09T02:00:06.798Z
1668612057,2022-11-16 09:20:57 -0600,466281b201f36d2231a679061e97b9c20095aa81,IA-20221108_Eday80,16,General,G,Gathering Certified Results,Called,G,Governor,Kim,Reynolds,GOP,22855,66095,18250,True,True,True,1228876,99,1220399,2174435,True,20221108IA17076,2022-11-08,IA,22855,Kim,Reynolds,True,GOP,22855,1,66095,18250,0,Deidre,DeJear,Dem,23714,2,70411,19038,0,Rick,Stewart,Lib,23986,3,64430,18826,0,2022-11-09T02:00:06.798Z
1668621104,2022-11-16 11:51:44 -0600,0aa38abd8b94e1edcc9a7f20805cd52125673aef,IA-20221108_Eday80,16,General,G,Gathering Certified Results,Called,G,Governor,Kim,Reynolds,GOP,22855,66095,18250,True,True,True,1228876,99,1220445,2174435,True,20221108IA17076,2022-11-08,IA,22855,Kim,Reynolds,True,GOP,22855,1,66095,18250,0,Deidre,DeJear,Dem,23714,2,70411,19038,0,Rick,Stewart,Lib,23986,3,64430,18826,0,2022-11-09T02:00:06.798Z
