captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.23466.first,candidates.23466.last,candidates.23466.party,candidates.23466.candidateID,candidates.23466.ballotOrder,candidates.23466.polID,candidates.23466.polNum,candidates.23466.electWon,candidates.23467.first,candidates.23467.last,candidates.23467.incumbent,candidates.23467.party,candidates.23467.candidateID,candidates.23467.ballotOrder,candidates.23467.polID,candidates.23467.polNum,candidates.23467.electWon,candidates.23467.winnerDateTime,isCertified
1668722515,2022-11-17 16:01:55 -0600,5918fbd871f93461f9ca207d33a94c2391357348,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,9087445,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668728936,2022-11-17 17:48:56 -0600,f622f6fd9aec871fb45f29b7cbd46ceda812484a,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,9213708,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668731501,2022-11-17 18:31:41 -0600,1a88972ac00b8575a2d9b7002fbeb1c90cee4708,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,9260942,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668733249,2022-11-17 19:00:49 -0600,e0f1ab70cb8127b4cbb19a3917214a556f0a9afa,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,9296544,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668736689,2022-11-17 19:58:09 -0600,06ddc67472fa15529b7f8ad20cad867bf1bdaf64,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,9395150,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668742246,2022-11-17 21:30:46 -0600,ddc1a42af896e5bff63561a4e42f6d3e753a05a7,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,9423852,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668798736,2022-11-18 13:12:16 -0600,407a688d9a9a05c5bdd7db5930ba0e41941dbeb9,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,9432666,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668804112,2022-11-18 14:41:52 -0600,3ad05076eb3df6d5929be65e0b39499a88c7120e,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,9445113,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668805161,2022-11-18 14:59:21 -0600,b0cc25a87fab7bb03a67a376d6a5d3aa8a56cd4c,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,9452751,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668806686,2022-11-18 15:24:46 -0600,ab2deeac3e4cf58335e8d0bd70284d3b330898f7,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,9453712,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668808078,2022-11-18 15:47:58 -0600,a0fc489d5a1369a41bb43429eac13da6e2cbeedf,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,9495475,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668813113,2022-11-18 17:11:53 -0600,7bcdc0681f2408e73ca66a647eeb96a8f40de037,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,9497659,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668814304,2022-11-18 17:31:44 -0600,87a56ab74ea4552e73e868f01e059b557bd698cb,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,9583698,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668815882,2022-11-18 17:58:02 -0600,acd14bc7783938aab161c89d51e2f0c1e09e8767,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,9734351,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668817907,2022-11-18 18:31:47 -0600,d658deb1d4e9baa80a69aa6f2127dd5db924c878,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,9869512,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668819479,2022-11-18 18:57:59 -0600,e04ed8529138ebf13b5d922bbf03118f90553ca8,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,9897638,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668822011,2022-11-18 19:40:11 -0600,39a931e852c1e97ea20d1b9898e4b6d8430cf93b,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,9960953,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668828766,2022-11-18 21:32:46 -0600,a250e34f814bdb11f83e005c5526791d51bba437,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,10051765,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668898175,2022-11-19 16:49:35 -0600,1d15a84c40a4535d602f9b5282d508fe5a38ed12,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,10054939,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668904128,2022-11-19 18:28:48 -0600,8cec66b5fb8fd3854c8fa1c284826d3908dcea17,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,10056887,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668907540,2022-11-19 19:25:40 -0600,f172e016a2b591b6e01ebf8b794a03f8f8c60480,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,10204549,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1668909777,2022-11-19 20:02:57 -0600,54dd8aaa8e1920fd64b3509b276ebd4eccb6e212,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,11090228,99,10216143,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1669075300,2022-11-21 18:01:40 -0600,5110d1c758271e16f87abfe0dce2613e7c0a1a96,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,10868237,99,10217503,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1669078800,2022-11-21 19:00:00 -0600,60c67dab96d529cb2e12a9b7e6995565a3c695a5,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,10868237,99,10262670,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1669082144,2022-11-21 19:55:44 -0600,b9ba7abe755ec1571890961f27abc690cd4ef36b,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,10868237,99,10277386,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1669083300,2022-11-21 20:15:00 -0600,d368c3445214a835b4391393290d6ec9adea2106,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,10868237,99,10284638,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1669137739,2022-11-22 11:22:19 -0600,9d1508281143303189b0e433cba81f1bb9ada8fc,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,10868237,99,10324023,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,
1669141874,2022-11-22 12:31:14 -0600,3e101476c54459ecc0ada90e58b94b57fa39d69f,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,10868237,99,10324023,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,False
1669151996,2022-11-22 15:19:56 -0600,268643078ab3f0b8161c1d35b9b017fed75b2f8b,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,10868237,99,10332249,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,False
1669152771,2022-11-22 15:32:51 -0600,d686f2641008de5e66b458308d77fd5cb96e7328,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,10868237,99,10346543,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,False
1669154454,2022-11-22 16:00:54 -0600,c1ee4ee3fdb225b09d256adedfdc5a6b42a028bb,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,10868237,99,10377705,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,False
1669158717,2022-11-22 17:11:57 -0600,2b8f3c98541f38861caa3ad40d4c891aa8172aa9,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,10868237,99,10430644,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,False
1669161664,2022-11-22 18:01:04 -0600,a178a972eb11b7ba849e12f82d87f4b3925393ca,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,10868237,99,10442510,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,False
1669163560,2022-11-22 18:32:40 -0600,56c395a8f41a3cb2100f04d329f09beb28ecf316,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,10868237,99,10443198,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,False
1669165018,2022-11-22 18:56:58 -0600,c15463704fb843fa00afc812000bda602d7ec61d,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,10868237,99,10481588,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,False
1669166902,2022-11-22 19:28:22 -0600,c30ca723e8dd8779659833f78ad4ed7a5e631b9b,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,10868237,99,10482923,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,False
1669174338,2022-11-22 21:32:18 -0600,67d6dcd19904a6336da0fc98ab8c60ad13b20447,CA-20221108_Eday80,5,Special General,G,Active Tabulation,Called,S,U.S. Senate,Alex,Padilla,Dem,23467,69672,11142,True,True,2016,2,10868237,99,10498146,21885545,True,20221108CA8964,2022-11-08,CA,23467,Mark,Meuser,GOP,23466,2,70682,11878,0,Alex,Padilla,True,Dem,23467,1,69672,11142,0,2022-11-09T04:31:17.291Z,False
