captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.12225.first,candidates.12225.last,candidates.12225.incumbent,candidates.12225.party,candidates.12225.candidateID,candidates.12225.ballotOrder,candidates.12225.polID,candidates.12225.polNum,candidates.12225.electWon,candidates.13887.first,candidates.13887.last,candidates.13887.party,candidates.13887.candidateID,candidates.13887.ballotOrder,candidates.13887.polID,candidates.13887.polNum,candidates.13887.electWon,candidates.14102.first,candidates.14102.last,candidates.14102.abbrv,candidates.14102.party,candidates.14102.candidateID,candidates.14102.ballotOrder,candidates.14102.polID,candidates.14102.polNum,candidates.14102.electWon,candidates.12225.winnerDateTime,isCertified
1668469181,2022-11-14 17:39:41 -0600,0cd75eb3a4f20a182fb32cc0c6293dad270c0d30,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,352771,99,349243,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668469398,2022-11-14 17:43:18 -0600,9f5f0e0bfa5559b1be930bc00fac044b42a8c91f,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,352771,99,350021,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668503574,2022-11-15 03:12:54 -0600,41e7cb3654370ce59d7c105fe473f849b2d1ff49,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,353557,99,350021,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668529113,2022-11-15 10:18:33 -0600,efb8faed5a8e613df133119e6290e7f0121987cc,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,353519,99,350021,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668532551,2022-11-15 11:15:51 -0600,f05a223203acd7b08c5a7babbaa90fc6f55f043b,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,353405,99,350021,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668536397,2022-11-15 12:19:57 -0600,935aa241c4c6882ad9bd77a046b3876861825021,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,353411,99,350021,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668553737,2022-11-15 17:08:57 -0600,9e9a4272c69c75857e01ad8ee912ab696c3b9a67,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,353411,99,350049,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668642201,2022-11-16 17:43:21 -0600,0be5bafb92fd9e99fe022f9bca13acb23913409d,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,353411,99,350074,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668643339,2022-11-16 18:02:19 -0600,55c1172595c948132bc873bb9b2631861f519f7e,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,353465,99,350074,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668699550,2022-11-17 09:39:10 -0600,2d1212332e8df96d1cf3bf5cfd7d3c2cbddbe97f,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,353465,99,350078,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668704976,2022-11-17 11:09:36 -0600,54870d2264b65f2c6b2384cfe474ed7c7c561bde,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,353465,99,350132,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668706087,2022-11-17 11:28:07 -0600,d4c32f0c7d2743a14dfbef2b71520fb9f1d12b17,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,353483,99,350133,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668710296,2022-11-17 12:38:16 -0600,df0943878b423d1b3a90bf9e82a75ce5a4c3bf33,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,353500,99,350173,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668712648,2022-11-17 13:17:28 -0600,6e6143b8ec637eb124d3e635d03a05a3a69bec7f,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,353494,99,350193,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668717602,2022-11-17 14:40:02 -0600,76a2b27f272e48704878d9863a86e700e1d83396,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,353501,99,350289,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668718590,2022-11-17 14:56:30 -0600,5bcc367f087078ddcc2913b9e91117d8fb69a66f,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,353496,99,350428,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668719629,2022-11-17 15:13:49 -0600,f108965cd2e725341f8fc72e1b36349ea75f75c2,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,353496,99,351022,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668720507,2022-11-17 15:28:27 -0600,ec218c8a453649b9abd4d46ea45ffc2921f1f450,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,353759,99,351022,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668722061,2022-11-17 15:54:21 -0600,9ee79e7e8871e427d9172bcff0004253857c2461,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,353759,99,351099,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668723262,2022-11-17 16:14:22 -0600,b1dbf762038ec12d9ffc194b2f39626f356f5d72,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,353754,99,353892,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668724280,2022-11-17 16:31:20 -0600,d7035afd6e83683c606e7745d4c24588e067f4c1,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,354848,99,354064,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668725157,2022-11-17 16:45:57 -0600,3d937a93ab8fd9f06eb2e51fdbf9279a5ab566b1,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,355025,99,354375,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668726005,2022-11-17 17:00:05 -0600,89722fb20686ef5bdf032f0c01637cbb909236eb,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,354860,99,354384,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668729860,2022-11-17 18:04:20 -0600,98a359a3e6bb50c294ee6bf1e2b7ca802b621821,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,354867,99,354408,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668732594,2022-11-17 18:49:54 -0600,afe3257b1652131586a3b3f223c792fcae036208,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,354870,99,354411,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668747229,2022-11-17 22:53:49 -0600,bb98d5772fe483525a4bdd810c6303020926a1e9,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,354870,99,354438,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668790025,2022-11-18 10:47:05 -0600,d0bab6df75bf54a84a58d38840180e33ab78d71c,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,354870,99,354457,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668795894,2022-11-18 12:24:54 -0600,33f6bb474426e6dc5d735a1e895afc760de07e63,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,354870,99,354503,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668796854,2022-11-18 12:40:54 -0600,c684c3e2019362b7af4c7c5ba0bbcd78d16cbf02,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,354887,99,354503,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1668811453,2022-11-18 16:44:13 -0600,c1e4009b7ab96a8f5e1f6d3c4c86f72eaa498bd7,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,354942,99,354503,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,
1669162820,2022-11-22 18:20:20 -0600,787cfe5a054bda25f699b38c80425c5446635c34,CO-20221108_Eday80,6,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 4,4,354942,99,354503,1135345,True,20221108CO6616,2022-11-08,CO,12225,Ken,Buck,True,GOP,12225,2,61077,8377,0,Ike,McCorkle,Dem,13887,1,68898,9445,0,Ryan,McGonigal,McGonigl,AmC,14102,3,71793,9793,0,2022-11-09T03:57:34.951Z,False
