captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,description,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.29918.first,candidates.29918.last,candidates.29918.incumbent,candidates.29918.party,candidates.29918.candidateID,candidates.29918.ballotOrder,candidates.29918.polID,candidates.29918.polNum,candidates.29918.electWon,candidates.31053.first,candidates.31053.last,candidates.31053.party,candidates.31053.candidateID,candidates.31053.ballotOrder,candidates.31053.polID,candidates.31053.polNum,candidates.31053.electWon,candidates.31450.first,candidates.31450.last,candidates.31450.party,candidates.31450.candidateID,candidates.31450.ballotOrder,candidates.31450.polID,candidates.31450.polNum,candidates.31450.electWon,isShowingRankedChoiceResults,candidates.31517.first,candidates.31517.last,candidates.31517.incumbent,candidates.31517.party,candidates.31517.candidateID,candidates.31517.ballotOrder,candidates.31517.polID,candidates.31517.polNum,candidates.31517.winnerDateTime,candidates.31518.first,candidates.31518.last,candidates.31518.party,candidates.31518.candidateID,candidates.31518.ballotOrder,candidates.31518.polID,candidates.31518.polNum,candidates.31519.first,candidates.31519.last,candidates.31519.party,candidates.31519.candidateID,candidates.31519.ballotOrder,candidates.31519.polID,candidates.31519.polNum,isCertified
1668052709,2022-11-09 21:58:29 -0600,9f9b4dca36bc1b358845aefd08336bace15f379f,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,321013,99,303437,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668052751,2022-11-09 21:59:11 -0600,2ecb8d788fcd485e38ba67f99598c7855a16e8f4,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,321013,99,303573,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668054335,2022-11-09 22:25:35 -0600,9bf583af3892a1a32b451e8de6640583dc3cf2a8,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,321013,99,303522,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668097026,2022-11-10 10:17:06 -0600,360ba33b7009053a07b8ef2c5c60cf9b49039232,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,321013,99,304978,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668101285,2022-11-10 11:28:05 -0600,b5aa4616915dc12c22a4476c18ae2d573c906464,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,321013,99,306149,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668104028,2022-11-10 12:13:48 -0600,b5290c9c71406dba6859916d3fb0d49671a51a4f,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,321013,99,306324,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668105738,2022-11-10 12:42:18 -0600,f6e6fff6e29b0bff36ed7d9df0743f4231865771,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,321013,99,307315,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668108260,2022-11-10 13:24:20 -0600,b0ecbcca5fbafa38af1469eeeab3301d51d0a2e3,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,321013,99,307404,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668113364,2022-11-10 14:49:24 -0600,a432ef9ec2604ada0782b05e6ccaf2d1f193ee38,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,319966,99,308724,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668114202,2022-11-10 15:03:22 -0600,507e08b0a50fe6be743192a8bdeb747578e829d1,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,319966,99,308737,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668119510,2022-11-10 16:31:50 -0600,acc22b4646aa8f0cfce601d8a66dff06f3fdc6ec,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,319246,99,308737,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668120266,2022-11-10 16:44:26 -0600,a970b867315477aeba957094458646b341830fed,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,318647,99,308737,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668125236,2022-11-10 18:07:16 -0600,f4b09108a78890baf12183e206873dbd2aafd742,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,318049,99,311066,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668127757,2022-11-10 18:49:17 -0600,e7fb5bef1e60abd4388ae24f179888d78181eb67,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,318049,99,311838,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668129308,2022-11-10 19:15:08 -0600,2365d8ce8eeafb81e7cee2bfde7ce17ffd013635,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,318105,99,312915,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668129353,2022-11-10 19:15:53 -0600,780d58b2110156b5aea0c51401d556af16bf3b45,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,318049,99,311838,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668129394,2022-11-10 19:16:34 -0600,a74af6a9d299eebe2d5f981c590a818532a1f334,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,318105,99,312915,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668130186,2022-11-10 19:29:46 -0600,7742fd440a76ace08f6ea442eeebc7561f4decf2,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,318105,99,313870,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668130228,2022-11-10 19:30:28 -0600,55bc3d39e780daf1e4e136ff0e7a898adf6018eb,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,318105,99,312915,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668130271,2022-11-10 19:31:11 -0600,af8511e806fb7c5de1011d3764b51d660b94d847,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,318105,99,313870,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668131889,2022-11-10 19:58:09 -0600,dbafa472312649e16759256f2e93b0361f99dcca,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,318144,99,313870,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668131931,2022-11-10 19:58:51 -0600,c602ab9e05caf1d0902b64b70a6e6a65924fe5a1,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,318105,99,313870,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668131973,2022-11-10 19:59:33 -0600,fff7eb0b4ea9728e5801da10bf6ca5aa97e786aa,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,H,U.S. House,North,True,District 2,2,318144,99,313870,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668450874,2022-11-14 12:34:34 -0600,506d12294e823807c1fcd0379d48ce5be67fd67e,ME-20221108_Eday80,20,General,G,Tabulation Paused,Too Early to Call,H,U.S. House,North,True,District 2,2,318144,99,314051,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668521683,2022-11-15 08:14:43 -0600,59a7eec2a43d33ff20221b55ab726f4fd57f5a5a,ME-20221108_Eday80,20,General,G,Tabulation Paused,Too Early to Call,H,U.S. House,North,True,District 2,2,318160,99,314051,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668523960,2022-11-15 08:52:40 -0600,68060f1d000eb6d29c86eea8fd0379f4e3fa8ebb,ME-20221108_Eday80,20,General,G,Tabulation Paused,Too Early to Call,H,U.S. House,North,True,District 2,2,318160,99,314064,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668540088,2022-11-15 13:21:28 -0600,39c70468737cf2709ce21e463868c0f7c4431076,ME-20221108_Eday80,20,General,G,Tabulation Paused,Too Early to Call,H,U.S. House,North,True,District 2,2,318174,99,314065,906708,True,20221108ME20645,2022-11-08,ME,29918,Jared,Golden,True,Dem,29918,2.0,66383,25384,0.0,Bruce,Poliquin,GOP,31053,3.0,60410,24987,0.0,Tiffany,Bond,Ind,31450,1.0,67787,25972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1668640577,2022-11-16 17:16:17 -0600,ec824291321c8f6a2c6a13ff7551e46fd3e2c01a,ME-20221108_Eday80,20,RCV General Election,V,Tabulation Paused,Called,H,U.S. House,Ranked Choice Voting,True,District 2,2,311278,99,311278,3951,True,20221108ME20645,2022-11-08,ME,31517,,,,,,,,,,,,,,,,,,,,,,,,,,True,Jared,Golden,True,Dem,31517,1.0,66383,25384,2022-11-16T23:13:08.385Z,Bruce,Poliquin,GOP,31518,2.0,60410,24987,Tiffany,Bond,Ind,31519,3.0,67787,25972,
1670256789,2022-12-05 10:13:09 -0600,cbf7093558b9958c6d76bd22f4c5cc2b0759ee80,ME-20221108_Eday80,20,RCV General Election,V,Tabulation Paused,Called,H,U.S. House,Ranked Choice Voting,True,District 2,2,311278,100,311278,3951,True,20221108ME20645,2022-11-08,ME,31517,,,,,,,,,,,,,,,,,,,,,,,,,,True,Jared,Golden,True,Dem,31517,1.0,66383,25384,2022-11-16T23:13:08.385Z,Bruce,Poliquin,GOP,31518,2.0,60410,24987,Tiffany,Bond,Ind,31519,3.0,67787,25972,False
1670264013,2022-12-05 12:13:33 -0600,6ad810dad6c799ce8dd19e7961f230a74366f0d4,ME-20221108_Eday80,20,RCV General Election,V,Tabulation Paused,Called,H,U.S. House,Ranked Choice Voting,True,District 2,2,311278,100,311278,543606,True,20221108ME20645,2022-11-08,ME,31517,,,,,,,,,,,,,,,,,,,,,,,,,,True,Jared,Golden,True,Dem,31517,1.0,66383,25384,2022-11-16T23:13:08.385Z,Bruce,Poliquin,GOP,31518,2.0,60410,24987,Tiffany,Bond,Ind,31519,3.0,67787,25972,False
