captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,candidates.5.candidateID,candidates.5.voteCount,candidates.5.votePct,candidates.6.candidateID,candidates.6.voteCount,candidates.6.votePct,candidates.7.candidateID,candidates.7.voteCount,candidates.7.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.winner,candidates.0.calledAt,candidates.0.colorIndex,candidates.1.colorIndex
1668103016,2022-11-10 11:56:56 -0600,fc09b19265d3dc137629dc74188e3b07d7255f15,20221108VT46373,live,99.0,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-10T17:54:38.866Z,283,283,100.0,53965,195585,68.54,53969,80330,28.15,54242,2739,0.96,54326,1577,0.55,54240,1560,0.55,54239,1272,0.45,54241,1205,0.42,54238,1102,0.39,287730,99,285370,483698,283,280,X,2022-11-09T00:00:02.636Z,0.0,
1668137503,2022-11-10 21:31:43 -0600,3bc7eba7852de7e3e5a9ea9cc153279924252ec1,20221108VT46373,live,99.0,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-11T03:31:00.607Z,283,283,100.0,53965,195585,68.54,53969,80330,28.15,54242,2739,0.96,54326,1577,0.55,54240,1560,0.55,54239,1272,0.45,54241,1205,0.42,54238,1102,0.39,287730,99,285370,483698,283,280,X,2022-11-09T00:00:02.636Z,0.0,
1668138143,2022-11-10 21:42:23 -0600,0b8ab66c3de39a1feaf4f38372981d9086bf201f,20221108VT46373,live,99.0,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-11T03:40:54.341Z,283,283,100.0,53965,195585,68.54,53969,80330,28.15,54242,2739,0.96,54326,1577,0.55,54240,1560,0.55,54239,1272,0.45,54241,1205,0.42,54238,1102,0.39,287730,99,285370,483698,283,280,X,2022-11-09T00:00:02.636Z,0.0,
1668182812,2022-11-11 10:06:52 -0600,ce21390aa977ff8e9ccee0ebd5e63a02e4069afd,20221108VT46373,live,99.0,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-11T16:06:29.977Z,283,283,100.0,53965,195421,68.54,53969,80237,28.14,54242,2739,0.96,54326,1577,0.55,54240,1559,0.55,54239,1270,0.45,54241,1205,0.42,54238,1102,0.39,287730,99,285110,483698,283,280,X,2022-11-09T00:00:02.636Z,0.0,
1668183974,2022-11-11 10:26:14 -0600,d1b095ee5e2c514194311462d8b4513f75c21498,20221108VT46373,live,99.0,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-11T16:25:25.675Z,283,283,100.0,53965,195421,68.54,53969,80237,28.14,54242,2739,0.96,54326,1577,0.55,54240,1559,0.55,54239,1270,0.45,54241,1205,0.42,54238,1102,0.39,287730,99,285110,483698,283,280,X,2022-11-09T00:00:02.636Z,0.0,
1668541859,2022-11-15 13:50:59 -0600,52690574f55fbe2a12af884154e1a012a675e15f,20221108VT46373,live,100.0,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-15T19:50:49.077Z,283,283,100.0,53965,195421,68.54,53969,80237,28.14,54242,2739,0.96,54326,1577,0.55,54240,1559,0.55,54239,1270,0.45,54241,1205,0.42,54238,1102,0.39,285119,100,285110,483698,283,280,X,2022-11-09T00:00:02.636Z,0.0,
1668541865,2022-11-15 13:51:05 -0600,ada72a2b6c6d21e0335508cbd3b4fabc8963c547,20221108VT46373,live,99.99,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-15T19:50:54.309Z,283,283,100.0,53965,195421,68.54,53969,80237,28.14,54242,2739,0.96,54326,1577,0.55,54240,1559,0.55,54239,1270,0.45,54241,1205,0.42,54238,1102,0.39,285144,100,285110,483698,283,280,X,2022-11-09T00:00:02.636Z,0.0,
1668541877,2022-11-15 13:51:17 -0600,57f8c3349f6f797c695195f51fac5866713f5b30,20221108VT46373,live,99.98,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-15T19:51:07.603Z,283,283,100.0,53965,195421,68.54,53969,80237,28.14,54242,2739,0.96,54326,1577,0.55,54240,1559,0.55,54239,1270,0.45,54241,1205,0.42,54238,1102,0.39,285158,100,285110,483698,283,280,X,2022-11-09T00:00:02.636Z,0.0,
1668541888,2022-11-15 13:51:28 -0600,d069807852efbe115771d11f4dc3fa81d5741b64,20221108VT46373,live,99.98,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-15T19:51:19.854Z,283,283,100.0,53965,195421,68.54,53969,80237,28.14,54242,2739,0.96,54326,1577,0.55,54240,1559,0.55,54239,1270,0.45,54241,1205,0.42,54238,1102,0.39,285162,100,285110,483698,283,280,X,2022-11-09T00:00:02.636Z,0.0,
1668541900,2022-11-15 13:51:40 -0600,24eb438976c73f066d03c65fe9f281c5f99d4f53,20221108VT46373,live,99.53,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-15T19:51:33.019Z,283,283,100.0,53965,195421,68.54,53969,80237,28.14,54242,2739,0.96,54326,1577,0.55,54240,1559,0.55,54239,1270,0.45,54241,1205,0.42,54238,1102,0.39,286444,100,285110,483698,283,280,X,2022-11-09T00:00:02.636Z,0.0,
1668541911,2022-11-15 13:51:51 -0600,762fb3e97cc04e1071e791633ae9b503298b1da9,20221108VT46373,live,99.52,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-15T19:51:42.051Z,283,283,100.0,53965,195421,68.54,53969,80237,28.14,54242,2739,0.96,54326,1577,0.55,54240,1559,0.55,54239,1270,0.45,54241,1205,0.42,54238,1102,0.39,286485,100,285110,483698,283,280,X,2022-11-09T00:00:02.636Z,0.0,
1668613522,2022-11-16 09:45:22 -0600,7d9c1ff425a0645f13430906359823fd78abc062,20221108VT46373,certified,100.0,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-16T15:44:56.001Z,283,283,100.0,53965,196572,68.62,53969,80468,28.09,54242,2752,0.96,54326,1574,0.55,54240,1532,0.53,54239,1273,0.44,54241,1209,0.42,54238,1105,0.39,286485,100,286485,483698,283,280,X,2022-11-09T00:00:02.636Z,0.0,
1668622120,2022-11-16 12:08:40 -0600,6e418c16cc1d2ac5c892c4e451d999e1efa9d7b9,20221108VT46373,certified,100.0,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-16T18:08:27.459Z,283,283,100.0,53965,196572,68.62,53969,80468,28.09,54242,2752,0.96,54326,1574,0.55,54240,1532,0.53,54239,1273,0.44,54241,1209,0.42,54238,1105,0.39,286485,100,286485,483698,283,280,X,2022-11-09T00:00:02.636Z,0.0,
1668622137,2022-11-16 12:08:57 -0600,2efc5667a83c10e34385077d3b48d6bfb0ebcb46,20221108VT46373,certified,100.0,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-16T18:08:32.973Z,283,283,100.0,53965,196572,68.62,53969,80468,28.09,54242,2752,0.96,54326,1574,0.55,54240,1532,0.53,54239,1273,0.44,54241,1209,0.42,54238,1105,0.39,286485,100,286485,483698,283,280,X,2022-11-09T00:00:02.636Z,0.0,
1668702374,2022-11-17 10:26:14 -0600,f1fc5bb6f08df70ddfbaad85eb670f9f7c0b55ae,20221108VT46373,live,99.52,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-17T16:26:05.777Z,283,283,100.0,53965,195421,68.54,53969,80237,28.14,54242,2739,0.96,54326,1577,0.55,54240,1559,0.55,54239,1270,0.45,54241,1205,0.42,54238,1102,0.39,286485,100,285110,483698,283,280,X,2022-11-09T00:00:02.636Z,0.0,
1668702392,2022-11-17 10:26:32 -0600,9734ac8a51503ac802855900391ecf44106c7107,20221108VT46373,live,99.52,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-17T16:26:17.299Z,283,283,100.0,53965,195421,68.54,53969,80237,28.14,54242,2739,0.96,54326,1577,0.55,54240,1559,0.55,54239,1270,0.45,54241,1205,0.42,54238,1102,0.39,286485,100,285110,483698,283,280,X,2022-11-09T00:00:02.636Z,0.0,
1669840739,2022-11-30 14:38:59 -0600,d51545c41793007ba62c138db56b7281381155e3,20221108VT46373,certified,100.0,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-30T20:38:41.745Z,283,283,100.0,53965,196572,68.62,53969,80468,28.09,54242,2752,0.96,54326,1574,0.55,54240,1532,0.53,54239,1273,0.44,54241,1209,0.42,54238,1105,0.39,286485,100,286485,483698,283,280,X,2022-11-09T00:00:02.636Z,0.0,1.0
