captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.abbrv,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,keyRace,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.13042.first,candidates.13042.last,candidates.13042.incumbent,candidates.13042.party,candidates.13042.candidateID,candidates.13042.ballotOrder,candidates.13042.polID,candidates.13042.polNum,candidates.13042.electWon,candidates.13899.first,candidates.13899.last,candidates.13899.party,candidates.13899.candidateID,candidates.13899.ballotOrder,candidates.13899.polID,candidates.13899.polNum,candidates.13899.electWon,candidates.14092.first,candidates.14092.last,candidates.14092.party,candidates.14092.candidateID,candidates.14092.ballotOrder,candidates.14092.polID,candidates.14092.polNum,candidates.14092.electWon,candidates.14093.first,candidates.14093.last,candidates.14093.abbrv,candidates.14093.party,candidates.14093.candidateID,candidates.14093.ballotOrder,candidates.14093.polID,candidates.14093.polNum,candidates.14093.electWon,candidates.14094.first,candidates.14094.last,candidates.14094.party,candidates.14094.candidateID,candidates.14094.ballotOrder,candidates.14094.polID,candidates.14094.polNum,candidates.14094.electWon,candidates.13042.winnerDateTime,isCertified
1668715421,2022-11-17 14:03:41 -0600,d6e4829bf559236fb7c37cfd4f00a52087c85b83,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2509249,99,2485193,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668717259,2022-11-17 14:34:19 -0600,fb0cbc1fa9c548b54cb9679f9973e2616c139e38,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2509249,99,2485206,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668718264,2022-11-17 14:51:04 -0600,935166635ccec9e9851514becf0ab57fb5e5e930,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2509249,99,2485362,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668719270,2022-11-17 15:07:50 -0600,a1d6cd1ab1fe86918df8a49cc5b00cd3d5ba6ca8,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2509249,99,2486486,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668720443,2022-11-17 15:27:23 -0600,959e0e27850e7015f09b8a5d277cec6cb0e151d9,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2509249,99,2489485,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668721410,2022-11-17 15:43:30 -0600,a9270b0b279a2f1a4077550d5ae09faeccc682bc,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2509249,99,2491339,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668722672,2022-11-17 16:04:32 -0600,d11f012c9d614c12f7fd05da795caaac9eddb80a,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2509249,99,2491792,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668723548,2022-11-17 16:19:08 -0600,30a6b0c1142ce219f75b51c05e72e6393848fe97,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2509249,99,2495204,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668724436,2022-11-17 16:33:56 -0600,6cf8e4a7182fc2f42f55193823abd5726c2e0fcf,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2509249,99,2499722,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668725277,2022-11-17 16:47:57 -0600,d006d0777baa0f5788c9a6ef45909f62e2f5380a,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2509249,99,2499762,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668726126,2022-11-17 17:02:06 -0600,a881b13aa517ba0c00e1cd81dbaed452acdae56b,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2509249,99,2500693,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668726973,2022-11-17 17:16:13 -0600,69d3a696d4040dc609b972b1d596957cb0ab910c,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2509249,99,2500694,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668729109,2022-11-17 17:51:49 -0600,de817ddf0e43eb73d17b78059494db6873336dc1,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2509249,99,2501680,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668729904,2022-11-17 18:05:04 -0600,0d2486df5eb229937e610055f1fc842c79332503,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2509249,99,2501972,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668730716,2022-11-17 18:18:36 -0600,0eb45a07b2478357ae2d9fdd20e936a428e38c22,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2509249,99,2503183,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668734321,2022-11-17 19:18:41 -0600,30c0f6694a65ceb8bd2ec1e63f352bc970058c85,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2509249,99,2503199,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668738740,2022-11-17 20:32:20 -0600,301b25a0a1b52ed06c2df7e49303ccfaf62535b0,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2509249,99,2504849,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668745195,2022-11-17 22:19:55 -0600,070e8f7bdd981a58fda9d6192e32c311bc7f40c1,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2509249,99,2508291,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668789539,2022-11-18 10:38:59 -0600,68bbfb7a729c5c3060bb3dcd031d6407e2529372,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2509249,99,2508508,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668796255,2022-11-18 12:30:55 -0600,10f7ef3122254cce2bf6c7e0a97fe81774750294,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2509249,99,2508555,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668798950,2022-11-18 13:15:50 -0600,9d5ac091b5f1693d5e7db81d59fcce31a9f00584,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2509249,99,2508705,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668799670,2022-11-18 13:27:50 -0600,075f30a498d88aefe53aa2d1c887880b36f51c5d,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2534045,99,2508705,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1668800569,2022-11-18 13:42:49 -0600,4c5cf49d240e5e881f3160a473e36ccd16ad7b4d,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2534045,99,2508757,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,
1669162820,2022-11-22 18:20:20 -0600,787cfe5a054bda25f699b38c80425c5446635c34,CO-20221108_Eday80,6,General,G,Gathering Certified Results,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2534045,99,2508757,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,False
1669226499,2022-11-23 12:01:39 -0600,44a2de22f04720aa905819749cff67438b52dd84,CO-20221108_Eday80,6,General,G,Gathering Certified Results,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2534045,99,2508743,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,False
1669228862,2022-11-23 12:41:02 -0600,6a4108eeb7722030b6735e25cb43ec7a46fae283,CO-20221108_Eday80,6,General,G,Gathering Certified Results,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2534045,99,2508757,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,False
1669764267,2022-11-29 17:24:27 -0600,98faf2ab025db9c57c76a5e69d6bf9865ba904e0,CO-20221108_Eday80,6,General,G,Gathering Certified Results,Called,G,Governor,Jared,Polis,Polis,Dem,13042,9302,8222,True,True,True,2534045,99,2508743,4316424,True,20221108CO6619,2022-11-08,CO,13042,Jared,Polis,True,Dem,13042,2,9302,8222,0,Heidi,Ganahl,GOP,13899,1,70807,9073,0,Paul,Fiorino,Uty,14092,3,53523,8172,0,Danielle,Neuschwanger,Nschwngr,AmC,14093,4,71757,9785,0,Kevin,Ruskusky,Lib,14094,5,71756,9786,0,2022-11-09T02:58:29.510Z,False
