captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.abbrv,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,keyRace,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.10564.first,candidates.10564.last,candidates.10564.party,candidates.10564.candidateID,candidates.10564.ballotOrder,candidates.10564.polID,candidates.10564.polNum,candidates.10564.electWon,candidates.10567.first,candidates.10567.last,candidates.10567.party,candidates.10567.candidateID,candidates.10567.ballotOrder,candidates.10567.polID,candidates.10567.polNum,candidates.10567.electWon,candidates.10564.winnerDateTime,isCertified
1668564666,2022-11-15 20:11:06 -0600,7e47da171fb7326851e7e35915a194c0a6ffb257,AZ-20221108_Eday80,3,General,G,Active Tabulation,Called,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2564919,99,2536625,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,2022-11-15T02:20:14.545Z,
1668625248,2022-11-16 13:00:48 -0600,f0da24091d2d7dcf2de420aa48be2723073df874,AZ-20221108_Eday80,3,General,G,Active Tabulation,Called,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2564919,99,2537265,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,2022-11-15T02:20:14.545Z,
1668625983,2022-11-16 13:13:03 -0600,b15bb091cbc7211acaf6f74a9f2602f792060538,AZ-20221108_Eday80,3,General,G,Active Tabulation,Called,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2564919,99,2537471,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,2022-11-15T02:20:14.545Z,
1668644280,2022-11-16 18:18:00 -0600,18540201596615a3513ccb02054cc31963dc7d66,AZ-20221108_Eday80,3,General,G,Active Tabulation,Called,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2564919,99,2538827,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,2022-11-15T02:20:14.545Z,
1668645300,2022-11-16 18:35:00 -0600,f7b38b367ec8c4e5f85ae58781a03ff2c45b0c40,AZ-20221108_Eday80,3,General,G,Active Tabulation,Called,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2564919,99,2540036,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,2022-11-15T02:20:14.545Z,
1668645615,2022-11-16 18:40:15 -0600,af0bd0e783d41de8afb87b67c08e75d32643a49d,AZ-20221108_Eday80,3,General,G,Active Tabulation,Called,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2564919,99,2542494,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,2022-11-15T02:20:14.545Z,
1668648425,2022-11-16 19:27:05 -0600,3bf1b3b005d75e946e96e3a164dd015a6655b784,AZ-20221108_Eday80,3,General,G,Active Tabulation,Called,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2564919,99,2542591,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,2022-11-15T02:20:14.545Z,
1668651718,2022-11-16 20:21:58 -0600,dea80a4b2ef8958d8dc88b18f1c496b3c2e12d05,AZ-20221108_Eday80,3,General,G,Active Tabulation,Called,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2564919,99,2542685,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,2022-11-15T02:20:14.545Z,
1668658120,2022-11-16 22:08:40 -0600,6200f08642369e90b1236a315188cb8e4a98a795,AZ-20221108_Eday80,3,General,G,Active Tabulation,Called,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2564919,99,2543036,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,2022-11-15T02:20:14.545Z,
1668658433,2022-11-16 22:13:53 -0600,8e391a6b1e96b7d80291b2a99e46f59a763c5606,AZ-20221108_Eday80,3,General,G,Active Tabulation,Called,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2564919,99,2546716,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,2022-11-15T02:20:14.545Z,
1668791992,2022-11-18 11:19:52 -0600,cd9bff001378f56ad3bec546ad7cb46f40c14912,AZ-20221108_Eday80,3,General,G,Tabulation Paused,Called,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2564919,99,2547926,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,2022-11-15T02:20:14.545Z,
1668805861,2022-11-18 15:11:01 -0600,5592b5870db6670651c9408d95d087c76c525017,AZ-20221108_Eday80,3,General,G,Tabulation Paused,Called,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2564919,99,2550964,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,2022-11-15T02:20:14.545Z,
1668806297,2022-11-18 15:18:17 -0600,816a18446c1c30e609edcad70870ad4ad0429702,AZ-20221108_Eday80,3,General,G,Gathering Certified Results,Called,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2564919,99,2551065,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,2022-11-15T02:20:14.545Z,
1668815882,2022-11-18 17:58:02 -0600,acd14bc7783938aab161c89d51e2f0c1e09e8767,AZ-20221108_Eday80,3,General,G,Gathering Certified Results,Called,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2564919,99,2551068,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,2022-11-15T02:20:14.545Z,
1668819641,2022-11-18 19:00:41 -0600,0ea04862cf09813f75fe13ae55a3fb3a24bdead8,AZ-20221108_Eday80,3,General,G,Gathering Certified Results,Called,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2564919,99,2551074,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,2022-11-15T02:20:14.545Z,
1668823903,2022-11-18 20:11:43 -0600,bf0277ee36d6e6b47618c555292f9e3d740bde5f,AZ-20221108_Eday80,3,General,G,Gathering Certified Results,Called,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2564919,99,2552592,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,2022-11-15T02:20:14.545Z,
1669042196,2022-11-21 08:49:56 -0600,c343842504b438795841231cf5de22ac81eef1e3,AZ-20221108_Eday80,3,General,G,Gathering Certified Results,Called,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2564919,99,2554978,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,2022-11-15T02:20:14.545Z,
1669066206,2022-11-21 15:30:06 -0600,a85e409fe16ae300b896ddc00c5a1d19cedbdc08,AZ-20221108_Eday80,3,General,G,Gathering Certified Results,Called,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2564919,99,2557216,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,2022-11-15T02:20:14.545Z,
1669148610,2022-11-22 14:23:30 -0600,3c5abde53f8a34ba9bffeaa9280845415e64b92a,AZ-20221108_Eday80,3,General,G,Gathering Certified Results,Called,G,Governor,Doug,Ducey,Ducey,GOP,9199,64364,5554,True,True,True,2558664,99,2558664,4184169,True,20221108AZ3014,2022-11-08,AZ,Katie,Hobbs,Dem,10564,1,70987,5492,0,Kari,Lake,GOP,10567,2,70992,6251,0,2022-11-15T02:20:14.545Z,False
