captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.abbrv,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,keyRace,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.45548.first,candidates.45548.last,candidates.45548.party,candidates.45548.candidateID,candidates.45548.ballotOrder,candidates.45548.polID,candidates.45548.polNum,candidates.45548.electWon,candidates.45554.first,candidates.45554.last,candidates.45554.party,candidates.45554.candidateID,candidates.45554.ballotOrder,candidates.45554.polID,candidates.45554.polNum,candidates.45554.electWon,candidates.45952.first,candidates.45952.last,candidates.45952.party,candidates.45952.candidateID,candidates.45952.ballotOrder,candidates.45952.polID,candidates.45952.polNum,candidates.45952.electWon,candidates.45991.first,candidates.45991.last,candidates.45991.party,candidates.45991.candidateID,candidates.45991.ballotOrder,candidates.45991.polID,candidates.45991.polNum,candidates.45991.electWon,candidates.45554.winnerDateTime,isCertified
1668800371,2022-11-18 13:39:31 -0600,b2ed6ccfc112f485d7b64204b7cd3ff7d58fc45a,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3768702,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668801211,2022-11-18 13:53:31 -0600,7a52bb506696078827c1537230f98727c9714af9,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3768734,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668803067,2022-11-18 14:24:27 -0600,cf6b86a013994c23456d5b489cffef46065f2bdb,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3769055,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668804571,2022-11-18 14:49:31 -0600,fc26e21bcb28630da15bc7cde0d8e431c0482b22,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3769843,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668805496,2022-11-18 15:04:56 -0600,7505c710418feb6678a3a4ec75ded5c5f44e6020,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3769845,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668806308,2022-11-18 15:18:28 -0600,42b27aaecf3ce9a64d3a0f5c6777bfa0ca1c6651,NC-20221108_Eday80,34,General,G,Active Tabulation,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3769859,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668877216,2022-11-19 11:00:16 -0600,ae78cff2e46a60963e26323fb60cd25bdd10a58a,NC-20221108_Eday80,34,General,G,Tabulation Paused,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3764680,99,3771507,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668881437,2022-11-19 12:10:37 -0600,425e6ab3c50e9433609a0363841196f54dedd286,NC-20221108_Eday80,34,General,G,Tabulation Paused,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3809603,99,3771507,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1668883957,2022-11-19 12:52:37 -0600,f0756dfac49d459d273f80fc9ac9809c71777889,NC-20221108_Eday80,34,General,G,Tabulation Paused,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3809603,99,3771455,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1669068357,2022-11-21 16:05:57 -0600,6f3268774fe2fc6588230964c705314e06d1e1f8,NC-20221108_Eday80,34,General,G,Tabulation Paused,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3809603,99,3771690,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1669131451,2022-11-22 09:37:31 -0600,dd2c31379c2df39b7a4a34276b8e1d411968fefb,NC-20221108_Eday80,34,General,G,Gathering Certified Results,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3809603,99,3771707,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,
1669139197,2022-11-22 11:46:37 -0600,0b6adf01888cb8bdb7dd747de02eeb030f379dc9,NC-20221108_Eday80,34,General,G,Gathering Certified Results,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3809603,99,3771707,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,False
1669140843,2022-11-22 12:14:03 -0600,3dc95eff449c775d8b5aeaa02ea79daf412e8517,NC-20221108_Eday80,34,General,G,Gathering Certified Results,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3809603,99,3771708,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,False
1669146041,2022-11-22 13:40:41 -0600,c244d0698ad333deb35dcf2755183816984d8b17,NC-20221108_Eday80,34,General,G,Gathering Certified Results,Called,S,U.S. Senate,Richard,Burr,Burr,GOP,42432,452,34574,True,True,True,3809603,99,3771713,7400077,True,20221108NC35384,2022-11-08,NC,Cheri,Beasley,Dem,45548,2,70223,37657,0,Ted,Budd,GOP,45554,4,64970,38100,0,Shannon,Bray,Lib,45952,3,67901,38497,0,Matthew,Hoh,Grn,45991,1,71642,39062,0,2022-11-09T04:49:58.170Z,False
